name;url;occupation;estate;lan;kommun;wikidata_id;person_id
Max Oker-Blom;/wiki/Max_Oker-Blom;;nobility;;;;i-9dEtecWrB9KpuBkeP6YcXk
K. E. Palmén;/wiki/K._E._Palm%C3%A9n;;nobility;;;;i-BtZVosHd2uL9vUhLKvDuFK
Wilhelm Pipping;/wiki/Wilhelm_Pipping;;nobility;;;;i-9h6okN8c4Eaw2Pw3PKzSBY
Jost Wilhelm Hugo von Qvanten;/wiki/Jost_Wilhelm_Hugo_von_Qvanten;;nobility;;;;i-XBaXvYuZryRzUve3CsdBVd
August Ramsay;/wiki/August_Ramsay;;nobility;;;Q6163504;i-2a1jEQVQLMgg8WcCkNCz31
Edvard Alexander Ramsay;/wiki/Edvard_Alexander_Ramsay;;nobility;;;;i-G4QdecQ6MsXD7WEhcFNK5v
Wilhelm Ramsay;/wiki/Wilhelm_Ramsay;;nobility;;;Q983185;i-65m2FMYgRq819LH5pjixSR
Ernst Viktor von Rehausen;/wiki/Ernst_Viktor_von_Rehausen;;nobility;;;;i-AMw8Mgy5XNirhXZx9dDqkZ
Woldemar Alfred Ludvig Rehbinder;/wiki/Woldemar_Alfred_Ludvig_Rehbinder;;nobility;;;;i-Q95QFncTZFNWLCngcWrEbX
Thiodolf Rein;/wiki/Thiodolf_Rein;;nobility;;;;i-Atxa2Kx8Acoj72bWbshGTU
Eric von Rettig;/wiki/Eric_von_Rettig;;nobility;;;Q11858125;i-3PE5fKCuiGvgujS7hty5ea
Karl Hjalmar Rosenbröijer;/wiki/Karl_Hjalmar_Rosenbr%C3%B6ijer;;nobility;;;;i-PNmHnqPyRhVYDfz1Hy5FYA
Hugo Rosenlew;/wiki/Hugo_Rosenlew;;nobility;;;;i-2GtDchQB42K4xYbTq87cVq
Arvid Sanmark;/wiki/Arvid_Sanmark;;nobility;;;;i-F1sBJexePgLzems1trqV2A
Berndt Adam Emil von Schantz;/wiki/Berndt_Adam_Emil_von_Schantz;;nobility;;;;i-XGkmxbZJdVrXVST7BkBm6v
Berndt Gustaf Knut Björn Waldemar Schauman;/wiki/Berndt_Gustaf_Knut_Bj%C3%B6rn_Waldemar_Schauman;;nobility;;;;i-JRT7uq362xVDYXbB8aKrMc
Einar Ossian Schauman;/wiki/Einar_Ossian_Schauman;;nobility;;;;i-S154YmFsimHxrDU4mVt7UQ
Georg Schauman;/wiki/Georg_Schauman;;nobility;;;Q5479157;i-YRUSTMTKkQzsZr3qcQikQb
Hjalmar Schildt;/wiki/Hjalmar_Schildt;;nobility;;;;i-KMybxddpRTDXE79ZmgAnee
Onni Schildt;/wiki/Onni_Schildt;;nobility;;;Q7094392;i-KEH715U4Y1bzNSfLtCZFuv
Constantin Runo Georg von Schoultz;/wiki/Constantin_Runo_Georg_von_Schoultz;;nobility;;;;i-5UumNNakiL8LoP3LGakghw
J. G. von Schrowe;/wiki/J._G._von_Schrowe;;nobility;;;;i-Aw4gJLPj64MCzSUx8SpjWN
Hugo Schulman;/wiki/Hugo_Schulman;;nobility;;;;i-SUa2EAYaUVdKXx1Hip3kos
Carl Rudolf Christer Schulman;/wiki/Carl_Rudolf_Christer_Schulman;;nobility;;;;i-BKn5P8moHXW7NGJY13Xq5b
Hjalmar Frithiof Segercrantz;/wiki/Hjalmar_Frithiof_Segercrantz;;nobility;;;;i-DZJtkrPfWZvk4Ap77q2uxp
Johan Viktor Segerstråle;/wiki/Johan_Viktor_Segerstr%C3%A5le;;nobility;;;;i-3Lihrx5B9cVVqhbadcPAMV
Gustaf Adolf Silfverhjelm;/wiki/Gustaf_Adolf_Silfverhjelm;;nobility;;;;i-DeNANhJFvif9NVw93xfYiN
Johan Ludvig Snellman;/wiki/Johan_Ludvig_Snellman;;nobility;;;;i-95QdUoEJ7M1gg4Cy6d3QMx
Karl Snellman;/wiki/Karl_Snellman;;nobility;;;;i-KBFgvwgJvVUJQsXSYrfogH
Adolf Ferdinand Spåre;/wiki/Adolf_Ferdinand_Sp%C3%A5re;;nobility;;;;i-NUn9oiVKe8AEJreEd28SPr
Axel Johan Alfons Spåre;/wiki/Axel_Johan_Alfons_Sp%C3%A5re;;nobility;;;;i-KJPD38Pv4xHNi9xwhTpE6v
Maximilian Spåre;/wiki/Maximilian_Sp%C3%A5re;;nobility;;;;i-BgDmVff4RSeFszcVttKU7T
Carl August Standertskjöld;/wiki/Carl_August_Standertskj%C3%B6ld_(1855%E2%80%931935);;nobility;;;;i-Au3rrHPYjxqFxpM5yc49pc
Henrik Carl Axel Standertskjöld;/wiki/Henrik_Carl_Axel_Standertskj%C3%B6ld;;nobility;;;;i-J9QVP868kjoy9GpwvRxM2v
Henrik Carl Gustaf August Standertskjöld;/wiki/Henrik_Carl_Gustaf_August_Standertskj%C3%B6ld;;nobility;;;;i-2xD73P53y2xgGBX4mgMEoj
Herman Standertskjöld-Nordenstam;/wiki/Herman_Standertskj%C3%B6ld-Nordenstam;;nobility;;;;i-5CEB5WKnuEP1HVhoKubDG8
Wilhelm Stjernschantz;/wiki/Wilhelm_Stjernschantz;;nobility;;;;i-CVDaphfMZ6gK7wkELrJyYe
Fredrik Stjernvall;/wiki/Fredrik_Stjernvall_(senaattori);senaattori;nobility;;;;i-KuRhzNsx46gnkh5bRQzgZF
Henrik Ludvig Alfred Stjernvall;/wiki/Henrik_Ludvig_Alfred_Stjernvall;;nobility;;;;i-XSfL81tGKVdgNb1sbowcRU
P. E. Svinhufvud;/wiki/P._E._Svinhufvud;;nobility;;;;i-51zRZGqytYdTUQd2T7oRuC
Johan Reinhold Taube;/wiki/Johan_Reinhold_Taube_nuorempi;nuorempi;nobility;;;;i-WDfrjo9XSDsQ5CApS6Kfxb
Werner Tawaststjerna;/wiki/Werner_Tawaststjerna;;nobility;;;;i-3UZR8F4MDTpxope8ME8oS9
Eynar Thesleff;/wiki/Eynar_Thesleff;;nobility;;;;i-TarLwptG7R8SF5pg2iR5pV
Viktor Nikolai Julius Thesleff;/wiki/Viktor_Nikolai_Julius_Thesleff;;nobility;;;;i-5Kur5pRwoDYFaCowM5g3qa
Axel Fredrik Tigerstedt;/wiki/Axel_Fredrik_Tigerstedt;;nobility;;;;i-32w487iUhzdyQvB8GvE88D
Edvard Tigerstedt;/wiki/Edvard_Tigerstedt;;nobility;;;;i-NPH1o1xeorDHN3soPCbMv8
James Mauritz Tigerstedt;/wiki/James_Mauritz_Tigerstedt;;nobility;;;;i-4AGuGd38hf4KespK8MYj27
Robert Tigerstedt;/wiki/Robert_Tigerstedt;;nobility;;;Q553859;i-SSeEffZt43Kvtrd9Cx5n3r
Theodor Tigerstedt;/wiki/Theodor_Tigerstedt;;nobility;;;;i-TR13JsM23E7ipXqPtPdrJn
Birger von Troil;/wiki/Birger_von_Troil;;nobility;;;;i-MPFwM3Xim9Zw7dhhTecn4W
Gösta von Troil;/wiki/G%C3%B6sta_von_Troil;;nobility;;;;i-EkroDQ9EYje8n1rq9iKMkY
Walter Werner Axel von Troil;/wiki/Walter_Werner_Axel_von_Troil;;nobility;;;;i-WDz4vEw2eWZxfr4fnr3ev8
Adolf Törngren;/wiki/Adolf_T%C3%B6rngren_(nuorempi);nuorempi;nobility;;;;i-XX58iVNbTSnEH8rizgTM7j
John Rafael Uggla;/wiki/John_Rafael_Uggla;;nobility;;;;i-Dz5hAwJyDWqRCY5HYongt
N. R. af Ursin;/wiki/N._R._af_Ursin;;nobility;;;;i-9cNGjk8nmAZ5wckaFxZGFJ
C. F. von Wahlberg;/wiki/C._F._von_Wahlberg;;nobility;;;;i-R7vN6VeBQMj14FAtddnDir
Ivar August Wahren;/wiki/Ivar_August_Wahren;;nobility;;;;i-NqCyztYxbvpx95V4SwQ6nX
Axel Wallensköld;/wiki/Axel_Wallensk%C3%B6ld;;nobility;;;;i-8eiri4PHVg6DyL9rvPpUig
Axel Edvard Wasastjerna;/wiki/Axel_Edvard_Wasastjerna;;nobility;;;;i-WdzgZrDyFkeshj849nXyrU
Evert Viktor Wasastjerna;/wiki/Evert_Viktor_Wasastjerna;;nobility;;;;i-Kb8kygLcTxaqvRSfa3xqV4
Johan Osvald Wasastjerna;/wiki/Johan_Osvald_Wasastjerna;;nobility;;;;i-E5oLMwDAgUiAxgDEhx1LcY
Karl Oskar Wasastjerna;/wiki/Karl_Oskar_Wasastjerna;;nobility;;;;i-8QS8NxWXnYbGNGay7eWUi3
Uno Alfons Wasastjerna;/wiki/Uno_Alfons_Wasastjerna;;nobility;;;;i-Coo61MAWDWCSEhiPZdqNyd
Axel Leonard von Weissenberg;/wiki/Axel_Leonard_von_Weissenberg;;nobility;;;;i-FcnE7JqpsivtwiXQm29xQS
Ernst von Wendt;/wiki/Ernst_von_Wendt;;nobility;;;;i-RyyZbpWVhzYMm59x53dQgk
Georg von Wendt;/wiki/Georg_von_Wendt;;nobility;;;Q6235673;i-KaGZSH7hSfwSGkfQgkLx9d
Erik Adolf von Willebrand;/wiki/Erik_Adolf_von_Willebrand;;nobility;;;Q921355;i-GR25tN5vpHqsQL2THp5BzR
Herman Viktor von Willebrand;/wiki/Herman_Viktor_von_Willebrand;;nobility;;;;i-9dg76NYKpBg8v4pLegJS4u
Karl Reinhold von Willebrand;/wiki/Karl_Reinhold_von_Willebrand;;nobility;;;;i-WSpBHvAdJZSHPeYBmp446w
Reinhold Felix von Willebrand;/wiki/Reinhold_Felix_von_Willebrand;;nobility;;;;i-GtNusg1wv3P4Wstjqet9bS
Reinhold Robert von Willebrand;/wiki/Reinhold_Robert_von_Willebrand;;nobility;;;;i-P2TB7uqML45WSXmGGyBpbS
Frans Gustaf von Winther;/wiki/Frans_Gustaf_von_Winther;;nobility;;;;i-6VyAJEjFPGqiGUkstGADAg
August Henrik Uno Wrede;/wiki/August_Henrik_Uno_Wrede;;nobility;;;;i-5EWQY4MzankacfQX5u2dhf
Carl Ernst Wrede;/wiki/Carl_Ernst_Wrede;;nobility;;;;i-HgqPynBUu2U3dYH95SV9vJ
Carolus Wrede;/wiki/Carolus_Wrede;;nobility;;;Q17384883;i-ETQzEcgbBi4s4RJ7ZnfAwr
Otto Wrede;/wiki/Otto_Wrede;;nobility;;;Q7109889;i-GC4iKVSUKy4zqrxEso8fJC
R. A. Wrede;/wiki/R._A._Wrede;;nobility;;;;i-2hD21qWp9K67tPki4xh6zX
Rabbe Gustaf Otto Wrede;/wiki/Rabbe_Gustaf_Otto_Wrede;;nobility;;;;i-9MiqEpsW88NKxRdhD585EG
Ferdinand von Wright;/wiki/Ferdinand_von_Wright_(poliitikko);poliitikko;nobility;;;;i-G57bpc4f6Fu1svLLXDpNcx
Viktor Julius von Wright;/wiki/Viktor_Julius_von_Wright;;nobility;;;;i-BtyTqDgYHyDR8B3iubyn6A
Ossian Wuorenheimo;/wiki/Ossian_Wuorenheimo;vara- (1904) ja maamarsalkka (1905);nobility;;;Q1703242;i-SqM5eM5mRQL5Ezs1SSYeE
Lauri Yrjö-Koskinen;/wiki/Lauri_Yrj%C3%B6-Koskinen;;nobility;;;;i-52AMUE3Zsum7wtpfzxbgfs
Yrjö Koskinen Yrjö-Koskinen;/wiki/Yrj%C3%B6_Koskinen_Yrj%C3%B6-Koskinen;;nobility;;;;i-8E6upeFa6s7X6k7Za6dQbj
Pekka Ahmavaara;/wiki/Pekka_Ahmavaara;;peasants;Ii; ;Q16158900;i-GT6FgM35BjNdFMXCWWyyuA
Juho Astala;/wiki/Juho_Astala;;peasants;Urjala;;Q11867558;i-NhJsA3ABbAMLYTMuFqgSpb
Hjalmar Gabriel Brander;/wiki/H._G._Paloheimo;;peasants;Loppi;;;i-2kQwUtoHSwnYeLTXmLck8r
Georg Edgar Candelin;/wiki/Georg_Edgar_Candelin;;peasants;Pohja;;;i-8jPmu3fvHohUUCeSGkkbXB
Gustaf Viktor Eklund;/wiki/Gustaf_Viktor_Eklund;;peasants;Kirkkonummi;;;i-UuNpejz63DNoacNWFAFjXE
Elias August Ekman-Isotalo;/wiki/Elias_August_Tunkelo;;peasants;Längelmäki;;;i-RuWjhvcLonqckZ5vuFTfDf
August Fellman;/wiki/August_Fellman;;peasants;Hollola;;;i-761jFp8QFs1K22nsTyPrT4
Gustaf Gädda;/wiki/Gustaf_G%C3%A4dda;;peasants;Mustasaari;;;i-PSA1xqURUBt3dZpg7w3Mzs
Matti Haapala;/wiki/Matti_Haapala;;peasants;Jalasjärvi;;;i-YLK9ngJ3Hy7jbZ3cQDQ5eC
Herman Hakulinen;/wiki/Herman_Hakulinen;;peasants;Tohmajärvi;;Q17380470;i-HRxMK8De5zRSBaXaaruAMN
Antti Halonen;/wiki/Antti_Halonen_(valtiop%C3%A4iv%C3%A4mies);;peasants;Puolanka;;;i-DzJ4FMZXj9ohtdnkysVnh
Yrjö Halonen;/wiki/Yrj%C3%B6_Halonen;;peasants;Pudasjärvi;;;i-7tBzcdop95Z1XrJKrUj55e
Samuel Heiskanen;/wiki/Samuel_Heiskanen;;peasants;Iisalmen maalaiskunta;;;i-JZswQyxJgdrC7mcS7qxnaV
Kaarlo Vilho Hollmén;/wiki/Kaarlo_Vilho_Piintil%C3%A4;;peasants;Halikko;;;i-VTKTKJy5YhuQPiyvf9Mvh3
Juho Fredrik Horelli;/wiki/Juho_Fredrik_Horelli;;peasants;Kokemäki;;;i-FLU4GzhfjqaiKp3BXLwdWL
Antti Juhana Horttanainen;/wiki/Antti_Juhana_Horttanainen;;peasants;Kontiolahti;;;i-4EfZwZYPcDqVAtpcDCJzjM
Nestor Huoponen;/wiki/Nestor_Huoponen;;peasants;Kirvu;;;i-HAkXw2e7ETu7AUjeewEWfr
Kalle Häkkinen;/wiki/Kalle_H%C3%A4kkinen;;peasants;Ruovesi;;;i-JMERSMLZ7UMBiKnphukX7U
Matti Ikonen;/wiki/Matti_Ikonen;;peasants;Kangasniemi;;;i-KvfDtT3CDx7CE8XmxRCDRi
Kaarlo Juhana Inberg;/wiki/Kaarlo_Juhana_Inberg;;peasants;Ahlainen;;;i-G6iwQxbYxHRYyueS8LfTsP
Kustaa Jalkanen;/wiki/Kustaa_Jalkanen;;peasants;Viitasaari;;Q11873704;i-7opW91xqgWY1nubmyDoMYU
Antti Kaasalainen;/wiki/Antti_Kaasalainen;;peasants;Pyhäjärvi;;Q26270041;i-VzA3Y3NQhrZkNndvb42d9
Kyösti Kallio;/wiki/Kyösti_Kallio;;peasants;Nivala;;Q209441;i-Gep5tWKb423Qx5AQc1WMA4
Karl Julian Karlsson;/wiki/Karl_Julian_Karlsson;;peasants;Finström;;Q11870138;i-2VUbjQp4iwPVbhLEqfvijy
Tobias Kirveskoski;/wiki/Tobias_Kirveskoski_(1859%E2%80%931931);;peasants;Sysmä;;;i-5jV2htC8TMVgqFv2bZ6tQr
Mikko Knuutila;/wiki/Mikko_Knuutila;;peasants;Ylivieska;;;i-2wsSQtqSdS2J6cPYxSWnfE
Urbanus Koistinen;/wiki/Urbanus_Koistinen;;peasants;Nilsiä;;;i-P1yFwRyuDa5Fsq2kN6tcBh
Juho Koivisto;/wiki/Juho_Koivisto_(opettaja);;peasants;Tohmajärvi;;;i-FFza3odvoxhDmtbr4UiPFk
William Koskelin;/wiki/William_Koskelin;;peasants;Saarijärvi;;Q17381816;i-VprBVce4soGLYgngLSjo1p
Martti Kykkling;/wiki/Martti_Kykkling;;peasants;Virolahti;;Q11881306;i-Wmc4io5AhKpixJuNytdtVe
Oskar Aleksander Laakso;/wiki/Oskar_Aleksander_Laakso;;peasants;Nummi;;;i-BAU3baAe7zojX4UuSwFbCY
Oskari Lagerstedt;/wiki/Oskari_Lahdensuo;;peasants;Lapua;;Q11885871;i-5x5MsqkbUXuBNqHADgKPVE
Oskari Laine;/wiki/Oskari_Laine;;peasants;Mäntsälä;;Q17382045;i-A3iNU74qwgCMgUUvCNEK5W
Juho Mynttinen;/wiki/Juho_Mynttinen;;peasants;Iitti;;Q17382509;i-9DtdC6x5pi2pfrUoXBHv3k
Oskar Nissinen;/wiki/Oskar_Nissinen;;peasants;Sortavalan maalaiskunta;;Q18633458;i-H5j7JEfNpcffScykfd1hcQ
Oskar Nix;/wiki/Oskar_Nix;;peasants;Närpiö;;;i-7sNfEShKSv93FkVwjokJFc
Taneli Nykänen;/wiki/Taneli_Nyk%C3%A4nen;;peasants;Pieksämäki;;;i-JorHLG9UJyX1sjpnaG1dmH
Jakob Näs;/wiki/Jakob_N%C3%A4s;;peasants;Munsala;;;i-4EJpVLBVq7qJcHfe9xgeMh
Kaarle Ojanen;/wiki/Kaarle_Ojanen_(valtiop%C3%A4iv%C3%A4mies);puhemies;peasants;Nummi;;;i-4rABVLy3b8KBGeF9J7yYrp
Aatu Okko;/wiki/Aatu_Okko;;peasants;Ikaalinen;;;i-GMQsuhSAwWd986Q51uYDSu
Georg Wilhelm Paunonen;/wiki/Georg_Wilhelm_Paunonen;;peasants;Juva;;;i-VKbGtZyZXWpUPkoMXnexMm
Pekka Pennanen;/wiki/Pekka_Pennanen;;peasants;Kesälahti;;Q6040815;i-JeJUuLsx1ADgfUq4qMkAyZ
Vilho Penttilä;/wiki/Vilho_Penttil%C3%A4_(valtiop%C3%A4iv%C3%A4mies);;peasants;Koivisto;;;i-Jr5yhF57YXXUeEBRX4X7ry
Kalle Piilonen;/wiki/Kalle_Piilonen;;peasants;Laukaa;;;i-NopaF9v8qja8LhSbbnnb2M
Kaarle Prusi;/wiki/Kaarle_Prusi;;peasants;Tyrvää;;;i-A22VbgnxUPudCU4PsdfXhZ
Arno Reuter;/wiki/Arno_Reuter;;peasants;Turku;;;i-Sfn4EsStf31pPRaBmW4Hw5
Tahvo Riihelä;/wiki/Tahvo_Riihel%C3%A4;;peasants;Luumäki;;;i-WqgsxWePjro1Bvm87VExid
Brynolf Roiha;/wiki/Brynolf_Roiha;;peasants;Parikkala;;;i-17htpZDs17EUXFq4uXyrgb
Kustaa Ruhanen;/wiki/Kustaa_Ruhanen;;peasants;Hirvensalmi;;;i-XY2Wg46nSUfV1fKXgzWdbZ
Pekka Siira;/wiki/Pekka_Siira;;peasants;Tyrnävä;;;i-DhkpMWMtWKDEBsxXhj35hc
Juho Anton Sjöblom;/wiki/Juho_Anton_S%C3%A4rkilahti;;peasants;Taivassalo;;;i-VwHReWhJrcC7zhFiznhRg5
Juho Snellman;/wiki/Juho_Snellman;;peasants;Karttula;;Q20254281;i-XkEFWENCgSbRNRHVF5Yyyb
Tuomas Suokas;/wiki/Tuomas_Suokas;;peasants;Valkjärvi;;;i-NRTTLGWR9xV953dyx3Cmix
Zefanias Suutarla;/wiki/Zefanias_Suutarla;;peasants;Rymättylä;;;i-7F4xdWsmn5h2gsuep9xE2v
Kaarle Henrik Teittinen;/wiki/Kaarle_Henrik_Teittinen;;peasants;Sortavalan maalaiskunta;;;i-M9GEjZeNs7B27BfEGmJYSN
Otto Thuneberg;/wiki/Otto_Thuneberg;;peasants;Pirkkala;;Q20255738;i-E449mBU6gv4eXJJwuYXFvG
Kaarlo Hemmo Tiihonen;/wiki/Kaarlo_Hemmo;;peasants;Rautalampi;;;i-XZB82Y2Aw4ynY8jE5tThC9
Aadolf Tikkanen;/wiki/Aadolf_Tikkanen;;peasants;Kajaanin maalaiskunta;;;i-8pxfJdQC3EtDNSKhcsyFq3
Georg Leopold Topelius;/wiki/Georg_Leopold_Topelius;;peasants;Sipoo;;;i-DsNvcZ4WKjqtgZgVHcTx2o
Juho Torppa;/wiki/Juho_Torppa;;peasants;Veteli;;Q17384313;i-8Nqw1ci2HJgHqGKyao4gz6
Antti Tuomikoski;/wiki/Antti_Tuomikoski;;peasants;Liminka;;Q11852260;i-WCzaY3RxHpZPCCrEhQE6FZ
Juho Valmari;/wiki/Juho_Valmari;;peasants;Kemin maalaiskunta;;;i-LntY6DwLWnbrXMVX8nJS29
Karl Johan Winter;/wiki/Karl_Johan_Winter;;peasants;Jaakkima;;;i-CfP1eF37sJ1qKcMK6SnTzr
Juho Wuolijoki;/wiki/Juho_Wuolijoki;varapuhemies;peasants;Hauho;;;i-7r77TsZ9KwmhJExgnCC3ao
Kaarle Wärri;/wiki/Kaarle_W%C3%A4rri;;peasants;Pöytyä;;;i-4VKJZeErGTDM8EF8mkdp7N
Karl August Schroderus;/wiki/Karl_August_Schroderus;kirkkoherra;priests;Alavus;;;i-8GeeAGsycDjjsoq9W6d6Tc
Robert Hermanson;/wiki/Robert_Hermanson;professori;priests;;Turku;;i-SaCnJmAftzcnG2e8XYGcL9
Otto Donner;/wiki/Otto_Donner_(kielitieteilij%C3%A4);professori;priests;;Turku;;i-XbAQtPkdSaTdnLcpdJrmsg
Edvard Hannula;/wiki/Edvard_Hannula;kirkkoherra;priests;Naantali;;Q11856605;i-D1FsfDBmNqCrFh66jtDHKq
Ivar Markus Tallgren;/wiki/Ivar_Markus_Tallgren;kirkkoherra;priests;Maaria;;;i-5mrB9FPRsk5QE1MSMJGM5v
Ivar Rudolf Forsman;/wiki/Ivar_Rudolf_Forsman;kirkkoherra;priests;Ähtävä;;;i-QMgGCwPHvJ4CXVz7N7KJek
Johan Wilhelm Wartiainen;/wiki/J._W._Wartiainen;kirkkoherra;priests;Sauvo;;;i-HXHqd4QRn3AfHgeruW7D3w
Gustaf Adolf Heman;/wiki/G._A._Heman;kirkkoherra;priests;Merikarvia;;;i-76wvRLqhqAr39bzB2aNLry
Isak August Björklund;/wiki/Isak_August_Bj%C3%B6rklund;kirkkoherra;priests;Kannus;;;i-RE9ioS2PcNCNiD9EFU1fDJ
Wilhelmi Malmivaara;/wiki/Wilhelmi_Malmivaara;kirkkoherra;priests;Lapua;;Q3364215;i-Vc7wHXXgr84Kd9xt5RJJfQ
Wilhelm Roos;/wiki/Wilhelm_Roos;kirkkoherra;priests;Uusikaupunki;;Q17383338;i-Y6h5zrKenZWNZ9m3mhTxdv
Henrik Eliel Wegelius;/wiki/Henrik_Eliel_Wegelius;kirkkoherra;priests;Masku;;;i-7x5gXVj79xJqm8cJn4jspv
Arnold Melcher Berger;/wiki/Arnold_Melcher_Berger;kirkkoherra;priests;Uurainen;;;i-6RRNWfsAtFAXWdUseP8L1A
Karl Oskar Fontell;/wiki/Karl_Oskar_Fontell;kappalainen;priests;Tampere;;;i-58p2yq1prpUmoBHrSj7Haf
Johan Jakob Westerlund;/wiki/Johan_Jakob_Westerlund;kirkkoherra;priests;Hattula;;;i-E4sJZkcvrMxBkmsiZoBAAh
Erik Karanen;/wiki/Erik_Karanen;kirkkoherra;priests;Somero;;;i-KvF36mMpu9ZuCa6R3AoUy7
Josua Johansson;/wiki/Josua_Johansson;kirkkoherra;priests;Hämeenlinna;Vanaja;;i-29jAvqcdVSDmnMHm7GL7zd
Johan Richard Danielson;/wiki/J._R._Danielson-Kalmari;professori;priests;;;;i-LhNeaJMK2rPRdMfEm4W2yR
Georg Gustaf Alexander Rosenqvist;/wiki/G._G._Rosenqvist;professori;priests;;;;i-AadCTC2BzQJMamTxWgzfdo
Allan Serlachius;/wiki/Allan_Serlachius;professori;priests;;;Q4357216;i-9oAGbXKxe5dgbbLMbJ63tk
Johan Abraham Maunu;/wiki/J._A._Maunu;lehtori;priests;;Tampere;;i-24MJDgsqqgCgQM9j64vDZY
Juuso Hedberg;/wiki/Juuso_Hedberg;kirkkoherra;priests;Sääminki;;;i-FNPPwEod1e3taFV6aqGkL
Ludvig Alexander Wennerström;/wiki/Ludvig_Alexander_Wennerstr%C3%B6m;kirkkoherra;priests;Kangasniemi;;;i-2F6oVsrG3mDJDsy2mxCob7
Aleksander Auvinen;/wiki/Aleksander_Auvinen;kirkkoherra;priests;Impilahti;;Q58072830;i-J6zP3X9ccdcPDSdoJRRzLX
Alexander Gustaf Walle;/wiki/Alexander_Gustaf_Walle;kirkkoherra;priests;Uukuniemi;;;i-Ay8y6qphUDYbXoFXQgQvgE
Fredrik Hellman;/wiki/Fredrik_Hellman;kirkkoherra;priests;Juuka;;;i-D6Mi4GWWJsTvqGyurVJi26
Gustaf Petterson;/wiki/Gustaf_Arokallio;kirkkoherra;priests;Kurkijoki;;Q11860780;i-3Yk43jdTxsejGwRJvyRtn9
Adiel Bergroth;/wiki/Adiel_Bergroth;lehtori;priests;;Viipuri;;i-XfE5nFNMTw34PVMQsqSvFb
Julius Immanuel Gummerus;/wiki/Julius_Immanuel_Gummerus;kirkkoherra;priests;Parikkala;;;i-669G58xkbnpQCsVJmoyWfs
Johannes Schwartzberg;/wiki/Johannes_Schwartzberg;kirkkoherra;priests;Kuopio;;;i-PUGEJH9kXtM6B1imKCMoex
Henrik Edvard Schroderus;/wiki/Henrik_Edvard_Rauramo;kirkkoherra;priests;Leppävirta;;;i-KSodbRwY6NwA3H7C4ZjcDU
Niilo Karlsberg;/wiki/Niilo_Karilas;kirkkoherra;priests;Piippola;;;i-V6v31r5joHKS4WkUQfSh1v
Eljas Lönnrot;/wiki/Eljas_L%C3%B6nnrot_(pappi);kirkkoherra;priests;Alatornio;;;i-VrYVhWgWmsDTenThaELYuL
Eero Hyvärinen;/wiki/Eero_Hyv%C3%A4rinen_(rovasti);kirkkoherra;priests;Karttula;;;i-GoAtGw3V5JQjMdAfdcsfof
Josef Joakim Simelius;/wiki/Josef_Joakim_Simelius;kirkkoherra;priests;Tornio;;;i-6cVKRtrRY14WZnaUYWPh2Z
Johan Wilhelm Runeberg;/wiki/Johan_Wilhelm_Runeberg;professori;priests;;;;i-QQ7rzMcvpGv1RunkkD3Hgv
Kustavi Grotenfelt;/wiki/Kustavi_Grotenfelt;dosentti;priests;;;Q5773020;i-BdcCax9AbjJYKF3SaEwTau
Vilhelm Rosenqvist;/wiki/Vilhelm_Rosenqvist;rehtori;priests;;Helsinki;Q5405284;i-JtwzCWzfXqxrEiL7KTkrfY
Knut Svanljung;/wiki/Knut_Svanljung;lehtori;priests;;Turku;;i-S8BUZ6vnbJpzzmYXeu7wqs
Alexander Verner Theodor Malin;/wiki/Verner_Malinen;lehtori;priests;;Tampere;;i-8qrRwBURsh8DZrrsYhwTcH
Ivar Heikel;/wiki/Ivar_Heikel;professori;priests;;;Q5797598;i-NBh89WjkAAKD9CCqxkG37S
Oskar Adolf Forsström;/wiki/Oskar_Hainari;lehtori;priests;;Sortavala;Q5783235;i-XiSYQEjNzcBCDTizmuknEB
Emil Nestor Setälä;/wiki/E._N._Set%C3%A4l%C3%A4;professori;priests;;;;i-5C3y3vPwK2g3nTViCkVpL4
Ernst Gustaf Palmén;/wiki/Ernst_Gustaf_Palm%C3%A9n;professori;priests;;;;i-SUpmw56zMz2APdv8K23tDg
